,gene name,logFC,pvalue,padj,G1,G2,G3,B1,B2,B3,classification
MINAR1,MINAR1,1.79786209125087,8.88455978995695e-13,2.31142725894499e-11,34.7920745259874,52.9360180638309,46.8611797756257,172.356732953901,134.246392907966,161.031392034146,Up
MINDY4,MINDY4,1.1861285800456,0.0128899157636479,0.046702276718799,9.15580908578615,28.7897642101536,14.0583539326877,37.6051053717602,47.6358168383104,33.0594248546921,Up
MIPEP,MIPEP,0.626423605830281,2.16095699355928e-07,2.5627771058152e-06,349.751907077031,320.402214596871,333.651600002455,556.764476754117,487.184490391811,505.489270358841,Up
MIPOL1,MIPOL1,0.505063354833791,6.29475676455093e-05,0.000457357714035779,302.141699830943,306.471683527442,290.539314608879,414.700745349689,409.234971929121,452.167617367402,Up
MIR100HG,MIR100HG,0.724499251734455,1.07939816655549e-15,3.79297558472348e-14,916.496489487193,1020.64357635351,1007.51536517595,1719.3889844977,1452.89241356847,1692.42926594827,Up
MIR145,MIR145,5.45,0.000708150094037913,0.0039310682129973,0,0,0,5.22293130163336,9.74368980783621,7.46503141880145,Up
MIR155HG,MIR155HG,1.42285612657106,7.76071807025695e-10,1.33878910516632e-08,51.2725308804024,54.7934222064214,62.7939808993385,138.929972623447,156.98166912625,156.76565979483,Up
MIR23AHG,MIR23AHG,0.53779378137039,0.00105300716677506,0.0055952809204449,225.232903510339,295.327258671899,223.996439327491,293.528739151795,398.408649920414,389.248066837504,Up
MIR3125,MIR3125,3.3107453595714,0.00709968083957841,0.0285366676428808,0,1.85740414259056,0.937223595512514,10.4458626032667,8.66105760696552,8.53146447863023,Up
MIR31HG,MIR31HG,1.01119601960414,0.00871746241129947,0.0338921409176499,26.5518463487798,20.4314455684961,26.2422606743504,62.6751756196004,38.9747592313448,45.8566215726375,Up
MIR34AHG,MIR34AHG,2.6372054057739,4.02371881634428e-37,5.5195954586558e-35,85.1490244978112,100.29982369989,82.4756764051013,759.414211257491,387.582327911707,519.352900136615,Up
MIR4423,MIR4423,4.63892778428177,0.0138193534856751,0.0495079918667277,0,0,0,4.17834504130669,2.16526440174138,6.39859835897267,Up
MIR646HG,MIR646HG,1.08265650698667,0.002386550249951,0.0113055931692969,24.7206845316226,38.0767849231064,30.928378651913,85.6560733467872,45.470552436569,67.185282769213,Up
MIRLET7BHG,MIRLET7BHG,0.574558328784894,0.00217045366319753,0.0104361133884876,142.830621738264,114.230354769319,143.395210113415,192.203871900108,220.856968977621,183.42648629055,Up
MLKL,MLKL,0.901080778230579,6.33601716713616e-10,1.10967643987169e-08,187.694086258616,189.455222544237,185.570271911478,380.229398758909,334.533350069043,335.926413846065,Up
MLXIP,MLXIP,0.506325903011784,2.94527705731974e-10,5.40044653855368e-09,1577.54590548095,1624.29992269544,1428.32875956107,2353.45284451599,2149.02491872832,2074.21230136697,Up
MMP10,MMP10,0.951005227837528,8.21506446762971e-14,2.37044807338175e-12,344.258421625559,311.115193883918,317.718798878742,722.853692146058,564.05137665363,594.00321432463,Up
MMP11,MMP11,1.15311168854343,7.80884502043184e-06,6.91448023693881e-05,48.5257881546666,51.0786139212403,45.9239561801132,101.324867251687,108.263220087069,114.108337401679,Up
MMP13,MMP13,1.92654082987996,0.0113768378856034,0.0422281356448415,3.66232363431446,5.57221242777167,4.68611797756257,28.2038290288202,6.49579320522414,18.1293620170892,Up
MMP14,MMP14,0.512376078784838,3.35826466146543e-20,1.70925010110935e-18,13894.8558685891,13531.1891787722,12871.8288607689,19906.6803630454,18482.6969332644,19091.2846370548,Up
MMP16,MMP16,1.45611035710686,3.44240759598926e-72,1.5224937871089e-69,837.756531349432,775.466229531558,829.442882028575,2248.99421848333,2092.72804428304,2360.01636140109,Up
MMP17,MMP17,0.621387467651228,3.52778975895818e-07,4.04717633706598e-06,384.543981603018,389.126167872722,329.902705620405,610.038376030777,565.1340089,522.552199316101,Up
MMP2,MMP2,0.553381928235146,1.8371492582908e-22,1.08837304327196e-20,39751.7763077577,37231.6660382277,35797.2552306005,55704.6515044405,56812.2073728903,52992.1251759518,Up
MNAT1,MNAT1,0.562184272561914,5.7932692893302e-06,5.28105699395516e-05,530.121346067018,467.137141861525,469.54902135177,808.509765492845,598.695607081492,758.233905538261,Up
MON2,MON2,0.54362273187601,1.59886903013433e-10,3.07222384726635e-09,1198.49540932941,1055.93425506273,1201.52064944704,1776.84122881567,1579.56038107034,1680.69850229015,Up
MOSMO,MOSMO,0.54514594506313,5.20315627281976e-07,5.78576733521156e-06,509.06298516971,471.780652218002,487.356269666508,729.121209708018,645.248791718931,767.83180307672,Up
MOXD1,MOXD1,2.06538989286202,1.18784585496525e-116,1.45098199388421e-113,528.290184249861,504.285224713336,530.468555060083,2007.69479234787,2389.36926732161,2145.6633163755,Up
MPDZ,MPDZ,0.9388167638403,6.98922316926781e-29,6.11902910368798e-27,802.048875914866,820.043928953731,877.241285399713,1532.40804389923,1692.15412996089,1566.59016488848,Up
MPHOSPH6,MPHOSPH6,0.527591423758837,0.000223318172453177,0.00142253731307894,248.122426224805,247.963453035839,317.718798878742,400.076537705116,402.739178723897,370.052271760586,Up
MPZ,MPZ,1.11508645166592,2.26280912094789e-05,0.00018161946048359,75.993215412025,51.0786139212403,51.5472977531883,102.369453512014,152.651140322767,132.237699418768,Up
MRC2,MRC2,1.35931327670534,3.0178264170064e-74,1.38238005801872e-71,3188.05272367074,3286.67663031399,2843.53638878497,7830.21860740874,8663.22287136726,7414.9090649895,Up
MRPL17,MRPL17,0.514479194578003,1.44313091061578e-09,2.42113761406907e-08,991.57412399064,1086.58142341548,945.658607872127,1492.71376600682,1387.93448151622,1438.61819770902,Up
MRPL48,MRPL48,0.729355209347416,1.14143412343077e-06,1.19364321786572e-05,209.668028064503,206.171859827552,197.754178653141,325.910913221922,307.467545047276,383.91590153836,Up
MRPS6,MRPS6,0.571797196573327,4.86625442887023e-10,8.6867890472776e-09,2592.92513309464,2687.66379432854,2994.42938766248,4722.57448293689,3562.94257306544,4012.98760413569,Up
MSANTD3,MSANTD3,0.512233712545424,5.31170215026716e-10,9.42294492106869e-09,1385.27391467944,1302.96900602728,1282.12187866112,2068.28079544681,1799.33471784709,1794.80683969183,Up
MSI2,MSI2,0.702596930826472,2.09636422718152e-16,7.77108889532665e-15,926.567879481558,962.135345861909,937.223595512514,1414.36979648231,1533.0071964329,1651.90480967478,Up
MSN,MSN,0.5086793734031,7.10510676700928e-15,2.28396239081857e-13,7863.00884287314,7912.54164743578,7886.73655623781,12189.2770717519,10286.0885404724,11189.0156637235,Up
MSRA,MSRA,0.589419368104737,0.000706441999501262,0.00392328429772816,134.590393561056,147.663629335949,142.457986517902,197.426803201741,226.270129981974,215.419478085413,Up
MTA1,MTA1,0.559030945752288,8.97850844242359e-12,2.07492521229775e-10,903.678356767093,914.77154022585,852.873471916388,1323.49079183389,1320.81128506224,1291.45043545265,Up
MTARC2,MTARC2,1.35790633156769,4.28949036312972e-11,8.98236790163294e-10,86.9801863149684,77.0822719175081,74.9778876410011,174.445905474554,231.683290986328,206.888013606783,Up
MT-CO1,MT-CO1,0.656045530543475,6.09829004758311e-06,5.53550376152165e-05,131297.964613808,109642.566537121,111910.120645767,163808.883585648,177590.655702025,214607.922526884,Up
MTG1,MTG1,0.855172605494911,1.43094045286656e-05,0.000120032444613047,115.363194480905,117.016460983205,108.717937079452,188.025526858801,250.088038401129,179.160754051235,Up
MTHFD1L,MTHFD1L,0.53402600433799,1.03102272500059e-06,1.08928315245944e-05,915.580908578615,1143.23224976449,1116.2333022554,1782.0641601173,1429.07450514931,1385.29654471758,Up
MT-ND5,MT-ND5,0.565622324994524,4.26463448317033e-12,1.03637980955796e-10,24020.26514,21262.6339223054,19279.6265832879,29556.5682359432,30447.9480172873,35550.6124824522,Up
MT-ND6,MT-ND6,0.809747600035026,1.24930736000333e-06,1.29903657879228e-05,4294.99004214228,4084.43170955664,3448.04560789054,5711.79767146625,7005.71297183424,8015.3108776731,Up
MT-RNR2,MT-RNR2,0.637162918527632,3.23745695213934e-14,9.81645930688869e-13,50177.4961137424,43485.5457863301,46281.975593599,61725.6467089634,74189.5368290658,81737.8283036365,Up
MT-TL1,MT-TL1,0.692175776370972,0.003921487822976,0.0172723223961161,64.090663600503,90.084100915642,78.7267820230512,105.503212292994,140.74218611319,130.104833299111,Up
MTUS1,MTUS1,0.759955992358234,5.75534107375651e-16,2.06195543608941e-14,1247.93677839265,1060.57776541921,1078.7443584349,1716.25522571672,2099.22383748827,1921.71237381146,Up
MTUS2,MTUS2,1.39010993908685,0.00398449408525171,0.0175081449639211,28.3830081659371,7.42961657036223,18.7444719102503,68.9426931815604,31.39633383,42.6573223931511,Up
MUC15,MUC15,0.937598728119189,1.48256247433019e-10,2.87240880600589e-09,231.641969870389,208.957966041438,179.00970674289,391.719847622502,420.061293937828,375.38443705973,Up
MVD,MVD,0.882034753920034,2.26926501877469e-09,3.71008197970735e-08,357.07655434566,462.493631505049,401.131698879356,630.93010123731,945.137911360113,673.985693811788,Up
MXD4,MXD4,0.723134366191584,1.38749138324691e-16,5.24954704469758e-15,1171.94356298063,1151.59056840615,1041.2554146144,1750.7265723075,2039.67906644038,1764.94671401663,Up
MXRA5,MXRA5,2.21720341059954,1.41459218797918e-43,2.38731044776592e-41,140.083879012528,117.016460983205,137.77186854034,484.688024791576,693.967240758112,657.989197914356,Up
MYBBP1A,MYBBP1A,0.571464944816701,7.6700135708733e-09,1.15940594060131e-07,1037.35316941957,1273.25053974583,1095.61438315413,1868.76481972442,1681.32780795218,1511.13564577738,Up
MYCBP2,MYCBP2,0.54089946322022,3.26475243736051e-14,9.87587612301555e-13,2761.3920202731,2635.656478,2732.00678091898,4284.89283986001,3660.3794711438,3880.74990471692,Up
MYCT1,MYCT1,0.740251876721516,1.76062451165783e-06,1.78582601712324e-05,270.096368030691,296.255960743194,291.476538204392,553.630717973137,361.59915509081,517.220034016957,Up
MYH15,MYH15,1.12442388596311,2.19501865549144e-06,2.19347949165043e-05,57.6815972404527,68.7239532758506,62.7939808993385,160.866284090308,125.5853353,125.839101059796,Up
MYLIP,MYLIP,1.1934286331708,1.55040038735755e-18,6.9166731715645e-17,206.005704430188,183.883010116465,218.373097754416,475.286748448636,474.192903981362,441.503286769114,Up
MYO10,MYO10,1.23240611492313,2.2459509929659e-28,1.92686069804553e-26,674.783129622439,725.316317681613,566.083051689559,1767.43995247273,1384.68658491361,1467.4118903244,Up
MYO1B,MYO1B,0.543993583950699,7.62827246914103e-14,2.2060929580429e-12,3285.10429998007,3170.58887140208,3315.89708092328,5110.11598551808,4267.73613583226,4868.26691811837,Up
MYO1D,MYO1D,1.27129859159343,1.23229755764798e-77,5.85386980533075e-75,1601.351009,1473.85018714561,1492.99718765144,3768.86722725864,3713.42844898647,3544.82349087086,Up
MYO9B,MYO9B,0.649236999705087,3.62643397414023e-22,2.09989355089492e-20,2215.70579876025,2154.58880540505,2101.25530113906,3573.52959657755,3290.11925844603,3285.68025733247,Up
NAALAD2,NAALAD2,0.593752276325472,6.43273245455615e-06,5.81234423826257e-05,412.926989768955,388.197465801427,329.902705620405,494.089301134516,633.339837509354,580.139584546855,Up
NACAD,NACAD,1.08068845158896,0.000174908435013005,0.00114604116857053,54.9348545147169,52.0073159925356,50.6100741576758,123.261178718547,138.576921711448,71.4510150085281,Up
NADK2,NADK2,1.23031073966502,5.71665053597102e-40,8.42778847981199e-38,701.334975971219,662.164576833534,719.787721353611,1802.95588532384,1496.19770160329,1587.91882608505,Up
NADK2-AS1,NADK2-AS1,1.35350049782992,0.00135126640419745,0.00694782236930705,16.4804563544151,13.9305310694292,18.7444719102503,40.7388641527402,40.0573914322155,44.7901885128087,Up
NAGLU,NAGLU,0.793827429183014,5.98789916112086e-15,1.94432391495028e-13,526.459022432703,495.926906071679,453.616220228057,832.535249480358,874.766818303518,852.080014803194,Up
NALF1,NALF1,0.540406059102775,0.00175273425228116,0.00867473259492885,145.5773645,135.590502409111,160.26523483264,206.828079544681,218.691704575879,216.485911145242,Up
NAV3,NAV3,0.682763198614875,2.53605363638252e-11,5.44847972198363e-10,1080.38547212277,1116.29988969693,1057.18821573812,2013.96230990983,1464.80136777804,1743.61805282005,Up
NBAS,NBAS,0.944759486888745,3.2148926723756e-26,2.42554196564056e-24,765.425639571722,850.691097306475,859.434037084976,1690.14056920856,1465.88399997891,1608.1810542218,Up
NBDY,NBDY,1.05873987531139,5.01810531604995e-16,1.80539183123862e-14,412.011408860377,340.833660165367,359.893860676806,675.847310431357,728.611471185974,913.933132273263,Up
NBPF7P,NBPF7P,4.75860899716387,0.00974477329721305,0.037143079438352,0,0,0,5.22293130163336,6.49579320522414,2.13286611965756,Up
NCAM2,NCAM2,1.09947156573066,1.1085555082542e-15,3.89010477397221e-14,444.056740660628,451.349206649506,369.266096631931,708.229484501484,1051.23586704544,951.25828936727,Up
NCKAP5,NCKAP5,1.61470495155943,2.15267023756479e-26,1.64836707265708e-24,208.752447155924,200.59964739978,195.879731462116,767.770901340105,555.390319046664,530.017230734903,Up
NCLN,NCLN,0.766406632918195,1.41085228922498e-14,4.40282030695855e-13,1006.2234185279,1138.58873940801,1040.31819101889,2055.74576032289,1801.49998224883,1560.1915665295,Up
NCOA3,NCOA3,0.743792849405978,1.34027546819373e-23,8.63837846987575e-22,1973.99243889549,2082.15004384402,2060.95468653202,3721.86084554394,3167.78181974764,3352.86554010168,Up
NCR3LG1,NCR3LG1,0.590670878240159,1.0965436294349e-11,2.48485310797385e-10,1205.82005659804,1162.73499326169,1142.47556292975,1847.87309451788,1563.32089805728,1875.85575223882,Up
NDEL1,NDEL1,0.509434689116588,2.59376505778123e-10,4.80398998283063e-09,1040.09991214531,1023.4296825674,973.775315737502,1503.15962861008,1398.76080352493,1421.55526875176,Up
NDN,NDN,0.550067000562698,0.00237476675956901,0.0112664170365201,140.999459921107,202.457051542371,183.695824720453,272.637013945262,280.401740025509,218.6187773,Up
NDUFS5,NDUFS5,0.866474804644455,6.68082779826816e-17,2.60450751795098e-15,609.776885113357,739.246848751042,723.536615735661,1143.82195505771,1251.52282420652,1383.16367859793,Up
NECAP2,NECAP2,0.503283966314273,3.52567609500048e-09,5.58965656297603e-08,1049.25572123109,1023.4296825674,1004.70369438942,1579.41442561393,1422.57871194409,1359.70215128169,Up
NECTIN3,NECTIN3,0.834397621385089,1.0624171147869e-20,5.59612398942782e-19,2931.69006926872,2786.10621388584,2935.38430114519,5805.81043489565,4304.54563066186,5318.30166936612,Up
NF1,NF1,0.574693661672472,7.02387209713261e-22,3.96864244571907e-20,3142.27367824181,3083.29087670033,3155.63184609064,4784.20507229616,4489.67573701075,4697.63762854577,Up
NFAT5,NFAT5,0.503740152240774,2.42407926667674e-11,5.22103117957948e-10,3492.94116622741,2948.62907636251,3199.68135507972,4680.79103252382,4232.00927320353,4757.35787989618,Up
NFKBIZ,NFKBIZ,0.740355927424543,5.27293182500017e-13,1.40458200596993e-11,642.737797822187,598.08413391416,575.455287644684,1118.75188480987,922.402635141828,992.849178700593,Up
NHSL2,NHSL2,1.35656529602797,2.02898439114926e-31,2.1418727408132e-29,326.862384362565,289.755046244127,279.292631462729,711.363243282464,770.834127019931,812.621991589529,Up
NIBAN2,NIBAN2,0.775596877994303,2.16813572031117e-21,1.19349822955841e-19,4339.85350666263,4748.45369053276,4364.65028430178,8818.39720967777,7160.52937655874,7050.18895852805,Up
NID1,NID1,1.09693887722796,1.24326722817867e-81,6.78559381643386e-79,4422.25578843471,4264.59991138792,4073.17374609739,9284.28268178347,9058.38362468506,8951.63910420276,Up
NID2,NID2,0.786647850744935,4.93880677995113e-16,1.78186035892133e-14,831.347464989382,798.68378131394,778.832807870899,1561.65645918838,1347.87709008401,1245.59381388001,Up
NIN,NIN,0.507565270882004,2.37621773651627e-10,4.43629820794143e-09,1148.13845935758,1107.01286898397,1108.7355134913,1535.54180268021,1542.75088624073,1704.16002960639,Up
NIPAL1,NIPAL1,0.772956955836582,0.00391719395749593,0.0172563729001692,72.3308917777105,59.4369325628978,79.6640056185637,128.484110020181,82.2800472661724,150.367061435858,Up
NIPAL2,NIPAL2,0.59602353739192,1.13726830874846e-06,1.18983290048788e-05,692.179166885433,508.000032998517,605.446442701084,838.802767042318,857.444703089587,1033.37363497409,Up
NIPSNAP2,NIPSNAP2,0.648623708769694,1.96000890239633e-09,3.22916816726209e-08,585.971781490313,484.782481216136,520.159095509445,767.770901340105,874.766818303518,852.080014803194,Up
NKX3-2,NKX3-2,2.09088483454698,2.46874426471953e-06,2.44416163174779e-05,13.7337136286792,7.42961657036223,14.9955775282002,62.6751756196004,43.3052880348276,47.989487692295,Up
NLGN1,NLGN1,0.90490338384962,0.00506617235668871,0.0213816145596872,48.5257881546666,29.7184662814489,45.9239561801132,56.4076580576403,89.8584726722673,86.381077846131,Up
NLGN4X,NLGN4X,0.698195541927636,2.41430655304454e-08,3.36768850998904e-07,326.862384362565,299.970769028375,291.476538204392,537.961924068236,470.94500737875,480.961309982779,Up
NNMT,NNMT,0.510823874839209,1.13873525679645e-08,1.67685630352138e-07,1141.72939299753,1020.64357635351,1114.35885506438,1700.58643181182,1420.41344754235,1547.39436981156,Up
NOMO1,NOMO1,0.571796639149387,3.65023130291615e-18,1.5897408044551e-16,2567.28886765444,2827.89780709412,2764.80960676192,4158.49790236048,4081.5233972825,3888.21493613573,Up
NOTCH3,NOTCH3,0.640773191015593,7.76000195089003e-05,0.000551258848087043,270.096368030691,249.82085717843,191.193613484553,350.980983469762,427.639719343923,330.594248546921,Up
NOX4,NOX4,1.93848100281525,1.00663481785778e-56,2.77658025243954e-54,268.265206213534,262.822686176564,354.27051910373,1191.87292303273,1028.50059082716,1172.00993275183,Up
NPAS2,NPAS2,0.924901800855244,0.000284260387522187,0.00176729216207444,67.7529872348175,60.3656346341931,47.7984033711382,109.681557334301,102.850059082716,121.573368820481,Up
NPBWR1,NPBWR1,1.71560443651127,6.53794381074535e-26,4.8611981053113e-24,108.954128120855,107.729440270252,108.717937079452,393.809020143156,334.533350069043,340.19214608538,Up
NPIPB4,NPIPB4,1.02740863416015,0.00343780017103286,0.0154523304691317,26.5518463487798,30.6471683527442,25.3050370788379,52.2293130163336,51.9663456417931,63.9859835897267,Up
NPIPB5,NPIPB5,0.519675155424778,4.00833505010808e-05,0.000302773294185432,551.179706964326,716.02929696866,571.706393262634,974.598980884786,926.733163945311,734.772378222028,Up
NPR1,NPR1,2.32371124018307,1.20307507437915e-36,1.61577391664785e-34,97.0515763093331,81.7257822739845,68.4173224724135,388.586088841522,488.267122592681,361.520807281956,Up
NQO1,NQO1,0.649345692441374,5.47708145791767e-15,1.7807109449747e-13,971.43134400191,1030.85929913776,1065.62322809773,1531.3634576389,1567.65142686076,1712.69149408502,Up
NR2F1,NR2F1,2.14606915907118,1.77790136479924e-47,3.6485380647864e-45,132.759231743899,123.517375482272,108.717937079452,541.095682849217,489.349754793552,585.471749845999,Up
NR2F1-AS1,NR2F1-AS1,1.67341391969555,2.83678314332496e-17,1.1317132378316e-15,65.0062445090816,72.4387615610317,85.2873471916388,235.031908573501,255.501199405483,219.685210324728,Up
NR2F2,NR2F2,0.968129041310701,2.31855792076857e-42,3.81254152458687e-40,3951.6472014253,3551.35672063315,3548.32853261038,6625.81064925209,7643.38333814707,7351.9895144596,Up
NR2F2-AS1,NR2F2-AS1,1.02622538714471,2.56239551084221e-10,4.75619172533461e-09,179.453858081408,130.946992052634,163.076905619177,313.375878098002,326.954924662948,324.195650187949,Up
NR4A2,NR4A2,1.12384623005302,7.41819671594488e-09,1.12578903666049e-07,97.9671572179118,101.228525771185,98.408477528814,230.853563532195,179.716945344535,237.814572341818,Up
NR4A3,NR4A3,0.816651409295349,9.32543404846584e-06,8.13659980310359e-05,119.941099023799,142.091416908178,121.839067416627,252.789874999055,194.873796156724,228.216674803359,Up
NRBP1,NRBP1,0.526840365671318,6.24815353814729e-14,1.82548558725005e-12,1867.78505350037,1717.17012982497,1701.99804945073,2582.21723552754,2546.35093644786,2489.05476164037,Up
NRG1,NRG1,1.09070680647458,1.47555546839766e-22,8.82306500590604e-21,640.90663600503,581.367496630845,531.405778655596,1355.87296590402,1057.73166025066,1321.31056112786,Up
NT5E,NT5E,0.842951227676768,1.57102693384293e-32,1.77306332385037e-30,3950.73162051672,3854.11359587541,3911.97128766924,7677.70901340105,6350.72049030747,6987.26940799816,Up
NTF3,NTF3,1.50255752362002,0.00885032206795899,0.0343046935157576,10.0713899943648,5.57221242777167,15.9328011237127,35.5159328511069,38.9747592313448,14.9300628376029,Up
NTM,NTM,0.915067961103396,2.29640643086051e-05,0.000183913261830889,91.5580908578615,78.0109739888034,74.0406640454886,160.866284090308,138.576921711448,159.964958974317,Up
NTNG1,NTNG1,0.751687614732281,9.51379983820487e-11,1.90513656088705e-09,410.180247043219,360.336403662568,408.629487643456,719.719933365078,609.521929090199,655.856331794699,Up
NTRK2,NTRK2,1.74639698979584,0.000601120798430571,0.00340396263164261,13.7337136286792,13.9305310694292,4.68611797756257,32.3821740701269,40.0573914322155,36.2587240341785,Up
NUCB1,NUCB1,0.690372911059139,3.01094638327659e-22,1.75140128398665e-20,1952.93407799818,2091.43706455697,1852.89104832824,3132.71419471969,3310.68927026257,3073.46007842654,Up
NUCB2,NUCB2,0.562025761692932,2.32110915290966e-11,5.02032816108251e-10,1528.10453641771,1328.97266402354,1450.82212585337,1936.66292664565,2162.01650513877,2261.90451989684,Up
NUDCD3,NUDCD3,0.661315654987099,9.61830127642045e-19,4.36687901491571e-17,1491.48130007456,1521.21399278167,1573.59841686551,2499.69492096173,2514.95460262261,2238.44299258061,Up
NUDT4,NUDT4,0.525881421168306,2.35124810439217e-09,3.83678221207812e-08,1385.27391467944,1324.32915366707,1292.43133821176,1929.35082282336,1705.14571637134,2127.53395435841,Up
NUDT5,NUDT5,0.530140951131716,4.15248465063007e-10,7.50666217462738e-09,824.938398629332,809.828206169483,781.644478657437,1129.19774741313,1178.98646674818,1181.60783029029,Up
NXT1,NXT1,0.628940427013042,0.000110463861733663,0.000760090928431308,194.103152618666,211.744072255324,252.113147192866,399.031951444789,319.376499256854,298.601256752058,Up
OAF,OAF,1.16398652682612,1.44696300810744e-59,4.69841709923697e-57,1542.75383095497,1576.93611705938,1416.14485281941,3487.87352323076,3442.77039876879,3233.42503740086,Up
ODAD2,ODAD2,0.813313561741903,0.00465923495198627,0.0199597019018623,43.0323027031949,57.5795284203073,57.1706393262634,83.5669008261338,118.006909894905,75.7167472478433,Up
OGN,OGN,4.07495646691301,1.22354138468434e-46,2.37774875756991e-44,12.8181327201006,18.5740414259056,26.2422606743504,223.541459709908,352.938097483845,393.513799076819,Up
OLFM2,OLFM2,1.32,1.24064783643348e-10,2.43125273492679e-09,77.8243772291822,74.2961657036223,70.2917696634386,193.248458160434,190.543267353241,171.695722632433,Up
OLFM3,OLFM3,1.19124947521424,0.0017575944817211,0.00869543175411952,21.9739418058867,26.9323600675631,20.6189191012753,51.184726756007,66.0405642531121,41.5908893333224,Up
OLFML1,OLFML1,0.869266728236254,1.49581281274727e-11,3.31638636755341e-10,502.653918809659,359.407701591273,406.755040452431,699.872794418871,841.205220076526,777.429700615179,Up
OLFML2A,OLFML2A,2.05255126456754,2.32758432168629e-44,4.11773744964805e-42,131.84365083532,137.447906551701,117.152949439064,482.598852270923,585.704020671043,535.349396034047,Up
OLFML3,OLFML3,1.28932780216469,1.18059069981658e-56,3.22175666294627e-54,1614.1691418241,1422.77157322437,1513.61610675271,3409.52955370626,4084.77129388511,3629.07170259733,Up
OMD,OMD,2.75908140906028,5.40820394679587e-17,2.12127289974323e-15,18.3116181715723,22.2888497110867,14.0583539326877,90.8790046484205,143.990082715802,135.436998598255,Up
OPA3,OPA3,0.541475831269498,2.51524563166396e-09,4.07845012284727e-08,736.127050497206,735.532040465861,709.478261802973,1126.06398863215,1049.0706026437,999.247777059565,Up
OPN3,OPN3,1.08067901732755,0.00114038948695014,0.00598104091581376,30.2141699830943,30.6471683527442,49.6728505621633,100.280280991361,68.2058286548535,65.0524166495555,Up
ORAI1,ORAI1,0.631461973211514,3.74681708362627e-05,0.000284527388481886,205.09012352161,195.027434972009,193.068060675578,340.535120866495,304.219648444664,274.073296375996,Up
OS9,OS9,0.607569601545176,5.56794700064164e-19,2.59689048109926e-17,4424.08695025187,4647.22516476157,4359.96416632422,6858.75338530493,7347.82474730937,6258.8956281351,Up
OSBPL10,OSBPL10,0.644972208733499,1.24292582489247e-12,3.18198934731952e-11,759.016573211671,716.957999039955,802.263397758712,1261.86020247462,1130.268018,1169.87706663217,Up
OSBPL5,OSBPL5,1.02889861993658,4.544666130727e-14,1.34930295816446e-12,231.641969870389,223.817199182162,194.00528427109,433.503298035569,462.283949771785,429.772523110998,Up
OSBPL6,OSBPL6,0.76708516952898,1.15682336979234e-09,1.96262123557626e-08,398.277695231697,398.413188585675,348.647177530655,752.102107435205,587.869285072785,608.933277162232,Up
OSR1,OSR1,0.942066649609192,0.000304079419854289,0.00187235844409559,49.4413690632452,52.9360180638309,59.0450865172884,89.8344183880939,114.759013292293,105.576872923049,Up
OSTC,OSTC,0.610488474995339,6.17111084313923e-16,2.20475397420902e-14,1988.64173343275,1849.0458239489,2042.21021462177,2805.75869523744,2941.51168976566,3230.22573822137,Up
OSTF1,OSTF1,0.65098416377137,2.93414828218825e-05,0.000229262174031962,171.213629904201,206.171859827552,220.247544945441,289.350394110488,323.707028060336,325.262083247777,Up
OTUD3,OTUD3,0.576407652819214,1.97913326205096e-05,0.0001606350533277,238.05103623044,273.967111032107,282.104302249267,383.363157539889,413.565500732604,387.115200717847,Up
P2RY1,P2RY1,1.16994536991607,0.00186794084636939,0.00916885162477374,17.3960372629937,26.0036579962678,30.928378651913,59.5414168386204,62.79266765,44.7901885128087,Up
P3H1,P3H1,0.827234954407325,5.20852327152193e-33,6.04565787154211e-31,2830.0605884165,2883.61993137184,2586.73712361454,5081.91215648926,5048.31395266003,4597.39292092186,Up
P3H3,P3H3,1.01884228734748,4.64549075262091e-28,3.86903015539713e-26,1008.05458034505,1128.37301662376,1026.2598370862,2176.91776652079,2359.05556569723,1872.65645305933,Up
P3H4,P3H4,0.923757523887144,2.37747241587253e-30,2.34565086199855e-28,1109.68406119728,1106.08416691268,1092.80271236759,2226.01332075614,2140.36386112135,1909.98161015334,Up
P4HA1,P4HA1,0.729518356984573,3.07356739900994e-32,3.36936542390611e-30,2666.17160578093,2607.79541619714,2753.56292361577,4338.16673913667,4593.60842829434,4378.77414365696,Up
P4HA2,P4HA2,0.967394606434571,4.41060134360417e-37,6.01812476947523e-35,1406.33227557675,1418.12806286789,1326.17138765021,2774.42110742764,2844.0747916873,2497.586226,Up
PABPC4L,PABPC4L,0.998132731112828,3.95235835248198e-10,7.17014826434708e-09,236.219874413283,169.952479047036,189.319166293528,348.891810949109,400.573914322155,440.436853709285,Up
PACS1,PACS1,0.558569511040846,6.7057514186782e-12,1.58540032619293e-10,1137.15148845464,1111.65637934045,1088.11659439003,1760.12784865044,1541.66825403986,1612.44678646111,Up
PAG1,PAG1,0.862622212064692,1.54416425287079e-18,6.9008539049898e-17,551.179706964326,495.926906071679,520.159095509445,989.223188529359,899.667358923543,960.856186905729,Up
PAK1,PAK1,0.523788609051303,1.32388667454917e-08,1.93285947498779e-07,704.997299605533,707.670978327002,686.984895510673,1078.01302065713,963.542658774914,976.852682803161,Up
PAM,PAM,1.00676859762542,4.7826100673609e-76,2.23060933541712e-73,6942.85002975163,6604.92913105202,6748.0098876901,13268.3346786694,14109.9454739477,13405.0635620477,Up
PANK1,PANK1,0.766804946349619,0.00145418000364315,0.0074101361647704,85.1490244978112,60.3656346341931,81.5384528095887,136.840800102794,141.82481831406,107.709739042707,Up
