Gene	Pi-score
MIR200B	-0.010255576
MIR200C	1.60E-05
MIR202	-0.028749079
MIR203A	-0.002219954
MIR204	-0.117004569
MIR205	-0.021161476
MIR2052	3.07E-06
MIR2053	0.001852971
MIR205HG	4.40E-05
MIR206	-0.017540756
MIR208A	-0.002731768
MIR208B	-3.20E-05
MIR20B	-0.074607531
MIR21	0.052971962
MIR210	0.000340728
MIR211	-0.00135304
MIR2113	0.061455223
MIR2114	-0.004595542
MIR2115	0.017775299
MIR2116	0.357588137
MIR2117	0.003548281
MIR212	0.004622582
MIR214	0.023443322
MIR215	-0.012218856
MIR216A	0.011372132
MIR216B	0.024254205
MIR217	0.037228059
MIR218-1	-0.053419135
MIR218-2	0.00371369
MIR219A2	0.410960506
MIR221	-0.001356581
MIR222	-0.076126668
MIR223	0.000622223
MIR224	-0.007281181
MIR2276	-0.02195714
MIR2278	-0.000869056
MIR23A	0.094382007
MIR23B	-0.010809555
MIR24-1	0.010479925
MIR24-2	-0.004706726
MIR25	0.009726316
MIR26A1	-0.252548538
MIR26A2	-0.004878304
MIR26B	-0.014827126
MIR27A	-0.039385915
MIR27B	0.000320225
MIR296	-0.00092743
MIR297	0.01223736
MIR298	-0.028078357
MIR299	0.001420107
MIR29A	0.129858507
MIR29B1	0.062973139
MIR300	-0.027647384
MIR301A	0.000292653
MIR301B	-2.23E-06
MIR302A	3.18E-05
MIR302B	-0.023816941
MIR302C	0.028283816
MIR302D	0.068631112
MIR302E	0.018008435
MIR302F	-0.009014235
MIR30A	-0.057550357
MIR30B	-0.030328095
MIR30C1	-0.002419491
MIR30C2	0.093631845
MIR30D	0.024989155
MIR30E	0.000726637
MIR31	-0.000806784
MIR3142HG	-0.022321322
MIR32	0.099263078
MIR320A	0.016422521
MIR320B1	0.046858099
MIR320B2	7.37E-05
MIR320C1	-0.088542444
MIR323A	-0.001306132
MIR324	-0.118140189
MIR325	0.002143082
MIR326	0.488190822
MIR328	0.018422713
MIR330	0.000295644
MIR331	-0.100743494
MIR335	-0.009564027
MIR337	0.000598095
MIR338	0.000512249
MIR339	0.011044783
MIR33A	0.012930508
MIR33B	0.01151981
MIR340	0.026006517
MIR342	0.001175095
MIR345	0.277135931
MIR346	0.070460529
MIR34A	-0.000413961
MIR34B	0.001256585
MIR361	-0.281974709
MIR362	-0.013238329
MIR363	-0.037334731
MIR365A	-0.002527357
MIR365B	0.009103629
MIR367	-0.174801186
MIR369	0.042630396
MIR370	0.008807923
MIR371A	-0.004272419
MIR372	0.022522284
MIR373	0.094205881
MIR374A	-0.084919455
MIR374B	0.035364155
MIR375	0.303885619
MIR376A1	-0.05089647
MIR376A2	0.044752923
MIR376B	-0.049460152
MIR376C	-0.002514261
MIR377	0.000301616
MIR379	-0.036100034
MIR380	-0.000374103
MIR381	0.012822574
MIR382	-0.079724763
MIR383	-0.138605078
MIR384	0.011487082
MIR409	-0.008295475
MIR410	-0.004841215
MIR411	-0.032717019
MIR412	-0.002131959
MIR421	0.049060861
MIR422A	0.099067399
MIR423	-0.010062143
MIR424	0.004173396
MIR425	0.000761903
MIR429	-0.000210954
MIR448	0.084298977
MIR449A	0.007178294
MIR449B	-0.014435891
MIR449C	0.107930104
MIR450A1	0.071035034
MIR450A2	-0.029781876
MIR450B	-0.008310966
MIR451A	-0.00036848
MIR452	0.003396105
MIR454	-0.003010725
MIR455	-1.51E-07
MIR483	-0.00379259
MIR485	-0.0005438
MIR486-1	-0.016400753
MIR487A	0.001315827
MIR487B	0.000631231
MIR488	-0.587010779
MIR489	0.002384933
MIR490	-0.005425514
MIR491	0.057324429
MIR493	-0.035017054
MIR494	0.035082942
MIR495	0.021216327
MIR496	-0.016351935
MIR497	0.019000611
MIR498	-0.00723794
MIR499A	-0.052947428
MIR503	-0.026790197
MIR503HG	0.104403238
MIR504	-0.000568082
MIR505	0.032148134
MIR506	-0.021907486
MIR507	-0.01749967
MIR508	0.002689749
MIR509-2	0.006884068
MIR509-3	0.000721739
MIR510	-0.008917608
MIR512-2	-0.005075139
MIR513A2	-0.013683133
MIR514A2	-0.023607096
MIR515-2	0.005987762
MIR516A1	-0.015816846
MIR517B	2.04E-06
MIR518E	0.013394324
MIR518F	-0.013597388
MIR519A2	0.153491102
MIR519B	0.098709676
MIR519D	0.000650296
MIR519E	0.021578694
MIR520H	-0.004615684
MIR521-2	-0.035377038
MIR523	0.001339565
MIR524	-0.010435008
MIR525	0.004988255
MIR526A2	-0.059985585
MIR532	0.062923544
MIR539	-0.01229309
MIR541	0.004789037
MIR542	0.085087507
MIR543	-5.67E-05
MIR544A	0.03003232
MIR545	0.003544415
MIR548A1	-0.003064599
MIR548A2	0.014802574
MIR548A3	0.009114371
MIR548B	-0.007035218
MIR548C	-0.000178054
MIR548E	0.01219107
MIR548F1	0.044328464
MIR548F2	0.012286597
MIR548F3	0.000279294
MIR548F4	0.063137412
MIR548F5	0.020958685
MIR548G	-0.009132214
MIR548H1	0.000492005
MIR548H3	0.049000519
MIR548H4	0.000636936
MIR548I1	-0.001732956
MIR548I2	-1.84E-07
MIR548I4	0.000539743
MIR548J	1.61E-06
MIR548K	-0.00536387
MIR548L	-0.013947731
MIR548M	-0.005069637
MIR548N	-1.48E-05
MIR548O	5.82E-07
MIR548P	-6.29E-05
MIR548Q	-0.094041076
MIR549A	0.001742684
MIR550A2	-0.020305464
MIR551A	-0.000461206
MIR551B	-0.047358865
MIR552	-0.000234733
MIR553	0.05086504
MIR554	-0.000135312
MIR555	0.004617324
MIR556	0.002820068
MIR557	-0.475296535
MIR558	-0.000691386
MIR559	-0.046008604
MIR561	0.034571183
MIR562	-0.065415605
MIR563	-0.020318115
MIR564	0.004671699
MIR567	0.021769947
MIR568	0.023340891
MIR569	0.004754053
MIR570	-0.021263873
MIR571	0.000194509
MIR572	0.003223174
MIR573	-0.018882572
MIR574	-0.130620392
MIR575	0.00547682
MIR576	0.005781361
MIR577	0.053707219
MIR578	-0.055122409
MIR579	-0.013772887
MIR580	0.116373715
MIR581	-0.000979536
MIR582	-0.058296243
MIR583	0.001266014
MIR584	-0.001476583
MIR585	-0.045983677
MIR586	-0.284446111
MIR587	-0.001119276
MIR588	0.012475665
MIR589	0.013531436
MIR590	-0.035149512
MIR591	0.008926965
MIR592	0.00109134
MIR593	-0.029495682
MIR595	0.002026192
MIR596	0.004257748
MIR597	0.005475597
MIR598	-0.004987935
MIR599	-0.665743382
MIR601	-0.001535749
MIR602	0.001608428
MIR603	3.29E-05
MIR604	0.016887958
MIR605	-0.012308074
MIR606	0.003712119
MIR607	-0.07187712
MIR608	0.006532106
MIR609	-0.011361443
MIR610	-0.174163191
MIR611	-5.75E-05
MIR612	0.028290375
MIR613	0.001042501
MIR614	0.169135024
MIR616	-0.008685089
MIR617	-0.006615766
MIR618	-0.128225382
MIR620	-0.012679359
MIR623	-0.003840071
MIR624	0.01313316
MIR625	-0.012483068
MIR626	0.122466483
MIR627	-0.130358304
MIR628	-0.000136944
MIR629	0.003867315
MIR630	0.138017825
MIR631	-0.010619521
MIR632	-0.015155161
MIR633	0.00133814
MIR634	0.000250635
MIR636	9.97E-05
MIR637	0.021223036
MIR638	-0.016353593
MIR639	-0.024879644
MIR640	-0.001814096
MIR641	-0.025285162
MIR642A	-0.248346378
MIR643	-3.64E-05
MIR644A	-0.002128091
MIR645	-0.026227919
MIR646	0.011903924
MIR647	0.001486569
MIR648	0.050767847
MIR649	-0.120065334
MIR651	-1.31E-05
MIR652	0.113905472
MIR653	0.036534749
MIR654	-0.00337496
MIR655	-0.148414353
MIR656	0.000261212
MIR657	-0.057306024
MIR658	-0.12812553
MIR659	-0.004775859
MIR660	0.032071868
MIR663B	0.001557486
MIR665	0.011569254
MIR668	0.112877418
MIR670	0.045319783
MIR708	-0.023995131
MIR7-1	0.122276815
MIR718	-0.015187424
MIR7-2	-0.057652604
MIR7-3	-0.001272099
MIR744	-1.19E-06
MIR758	0.038725607
MIR759	-0.043935731
MIR760	0.104943771
MIR761	0.009001258
MIR764	0.001622924
MIR765	0.000515851
MIR766	0.01300324
MIR767	0.03139651
MIR769	-0.094540674
MIR770	-5.05E-05
MIR802	-0.047984483
MIR873	-9.01E-05
MIR874	5.47E-05
MIR875	-0.018637417
MIR876	0.150740902
MIR877	0.016341977
MIR885	2.05E-05
MIR887	-0.010294929
MIR888	-0.11573453
MIR889	-0.134039112
MIR890	-0.014742683
MIR891A	-0.069600607
MIR891B	-0.005570226
MIR892A	0.001287602
MIR892B	0.00085249
MIR9-1	-0.624300365
MIR920	-0.01525684
MIR921	-0.000618126
MIR924	0.010374495
MIR924HG	0.02495534
MIR92A2	5.31E-05
MIR92B	0.009163756
MIR93	0.036841207
MIR9-3	-0.071804807
MIR933	-0.170075889
MIR934	-0.008616234
MIR937	6.01E-06
MIR938	-0.111644921
MIR939	-0.002478903
MIR940	-0.056056615
MIR941-2	-0.011497669
MIR942	0.036908662
MIR943	0.048879013
MIR944	-0.000975755
MIR95	0.084184252
MIR96	8.18E-09
MIR98	-0.967616237
MIR99A	0.055258401
MIR99AHG	-0.245317405
MIR99AHG	-0.127316685
MIR99AHG	-0.012324868
MIR99B	0.001436284
MIRLET7A1	-0.004015327
MIRLET7A2	0.00952225
MIRLET7C	-0.175041164
MIRLET7D	0.06943343
MIRLET7E	0.016534304
MIRLET7F1	0.155775439
MIRLET7F2	8.12E-05
MIRLET7G	0.041660438
MIRLET7I	-0.001207437
MIS12	0.168932084
MIS18A	0.163318319
MIS18A	-0.000905306
MIS18BP1	0.127316715
MISP	0.132168131
MISP3	0.124318252
MITD1	0.00175603
MITF	-0.08208006
MITF	-0.1872446
MITF	0.01596262
MIXL1	-0.024958445
MKI67	-0.333817161
MKKS	-0.065084568
MKKS	0.098385408
MKKS	-0.10981933
MKL1	-0.041682122
MKL2	0.004678364
MKLN1	0.043625071
MKNK1	-0.030893241
MKNK1	-0.034201897
MKNK2	0.071229556
MKNK2	0.014403011
MKRN1	0.073275958
MKRN2	0.116336589
MKRN2OS	1.15E-05
MKRN3	0.035337972
MKRN3	-0.00071376
MKS1	-0.108856207
MKX	0.002573106
MLANA	0.000518296
MLC1	-0.026131233
MLC1	0.036404093
MLC1	0.000854909
MLC1	-9.01E-05
MLEC	-0.294528463
MLEC	-0.337428136
MLF1	-0.015987231
MLF2	-0.060211083
MLH1	-0.04296849
MLH3	-0.21532423
MLH3	-8.03E-06
MLIP	-0.000329942
MLKL	-0.030447184
MLLT1	-0.058435384
MLLT10	0.163691204
MLLT10	0.057902929
MLLT10	0.011686555
MLLT11	-0.743452235
MLLT3	-0.161840595
MLLT6	0.068672264
MLN	0.014968862
MLN	0.003693801
MLNR	0.016081275
MLPH	-0.113972146
MLST8	-0.261019493
MLX	-0.06431103
MLX	0.065746064
MLXIP	0.001659455
MLXIPL	0.049219171
MLXIPL	0.016075328
MLYCD	0.016543296
MMAA	0.002651537
MMAB	-0.021062399
MMAB	0.020744108
MMACHC	-0.056634709
MMADHC	-0.107124912
MMADHC	-0.006833431
MMADHC	-0.000265335
MMD	-0.00050969
MMD2	9.04E-05
MME	-0.086335388
MME	-0.021186286
MME	-0.002032925
MME	0.002887403
MMEL1	0.013067941
MMEL1	-3.90E-05
MMGT1	-0.111881688
MMGT1	0.028696879
MMGT1	-0.009005307
MMP1	-0.091667311
MMP10	0.021152524
MMP11	0.012708261
MMP12	-0.280455722
MMP12	-0.011638048
MMP13	0.008352224
MMP14	-0.075186545
MMP15	-0.009495375
MMP16	-0.053732869
MMP16	0.023528908
MMP17	-0.012675766
MMP17	0.01126175
MMP17	-1.96E-05
MMP19	0.032823585
MMP2	-0.023515153
MMP20	-0.027985886
MMP20	0.023257013
MMP21	-0.039038013
MMP21	0.114752918
MMP23A	-0.01646757
MMP23B	0.158699442
MMP23B	0.000988524
MMP24	-0.16337962
MMP25	-0.02242418
MMP25	0.002313989
MMP26	3.270272934
MMP27	0.005898284
MMP28	-0.174914877
MMP28	-0.013411075
MMP28	0.000616728
MMP3	0.006337442
MMP7	0.004105763
MMP7	0.003888384
MMP8	0.071598259
MMP8	-0.011187046
MMP9	-0.031724904
MMRN1	-1.686918126
MMRN2	0.156652486
MMS19	-0.086593483
MMS19	-0.060668969
MMS22L	-0.082935668
MMS22L	-0.036650985
MN1	0.220570637
MN1	-4.63E-06
MNAT1	-0.039886701
MND1	-0.063418517
MND1	-0.012385427
MNDA	-0.162875792
MNS1	0.037041218
MNS1	0.001232723
MNT	0.046775688
MNX1	-0.107212446
MNX1	-0.005179528
MOAP1	0.660571818
MOB1A	-0.756435087
MOB1A	-0.397605838
MOB1B	-0.130461013
MOB2	0.656701959
MOB3A	0.001179791
MOB3B	0.804941772
MOB3C	0.468061419
MOB3C	0.020116465
MOB3C	-0.000303685
MOB4	0.257143868
MOB4	-0.275662918
MOB4	0.248877114
MOB4	0.018209253
MOB4	8.89E-05
MOBP	-0.052993506
MOBP	0.049471165
MOBP	-0.025788649
MOBP	-0.032366387
MOCOS	0.869260904
MOCS1	-0.124337972
MOCS1	-0.22094701
MOCS1	0.067910546
MOCS2	-1.01334505
MOCS2	-0.194085454
MOCS2	-0.024713119
MOCS3	-0.001498535
MOG	-0.023723881
MOGAT1	1.285516313
MOGAT2	-0.043079487
MOGAT3	-0.004294497
MOGS	-0.005785581
MOK	-0.000218903
MON1A	-0.048322544
MON1B	0.088505823
MON2	0.470766724
MORC1	0.005628138
MORC2	8.13E-06
MORC2-AS1	-0.61691092
MORC3	0.048401972
MORC4	0.000931978
MORF4L1	-0.033956235
MORF4L1	0.005804698
MORF4L2	-0.146589518
MORF4L2-AS1	-0.014660462
MORN1	-0.002169133
MORN3	0.138346571
MORN4	-0.000978451
MORN5	0.144914673
MOS	0.080547807
MOSPD1	0.122084242
MOSPD2	0.432983881
MOSPD2	0.013385316
MOSPD3	0.146008903
MOSPD3	-0.003117613
MOV10	-0.002255246
MOV10L1	0.000983743
MOXD1	-1.520029706
MOXD1	-1.202231498
MOXD2P	0.084478485
MPC1	0.240991702
MPC1	0.030426762
MPC1L	-0.015993679
MPC2	-2.33523785
MPDU1	-0.795470458
MPDU1	-0.852451797
MPDZ	0.013495095
MPEG1	-0.081538526
MPG	0.08163808
MPG	-0.047801258
MPG	-0.003735903
MPHOSPH10	-0.159223544
MPHOSPH10	0.005459527
MPHOSPH6	-0.265072613
MPHOSPH8	0.031837927
MPHOSPH9	-0.681947316
MPI	0.028108324
MPL	-0.009026809
MPLKIP	-0.183642112
MPLKIP	-0.07662637
MPND	-4.29E-06
MPO	-0.076895949
MPP1	-0.006083002
MPP2	-0.030237717
MPP3	1.23E-05
MPP4	-0.012327584
MPP5	0.081318927
MPP6	-0.126787402
MPP7	0.001138655
MPPE1	0.108352337
MPPED1	0.063318026
MPPED1	0.048985662
MPPED1	-0.044516358
MPPED2	0.057462621
MPRIP	-0.111190709
MPRIP	-0.132877161
MPRIP	0.017379346
MPST	0.045172999
MPST	0.006933416
MPV17	-0.543555311
MPV17L	0.030775518
MPV17L2	0.001891663
MPZ	-0.086367849
MPZL1	-0.03086383
MPZL1	0.000493588
MPZL2	0.826734316
MPZL2	0.458091001
MPZL2	0.321872209
MPZL2	0.274214243
MPZL3	0.051554577
MR1	-0.449078054
MRAP	-0.016813267
MRAP	0.005255688
MRAP2	-0.100623638
MRAP2	-0.000106313
MRAS	-0.182643292
MRC1	0.023091952
MRC1	0.004101226
MRC2	-0.000926576
MRE11A	-0.03156648
MRE11A	-0.008523698
MRE11A	-0.00013971
MREG	-0.023956555
MRFAP1	-0.000484677
MRFAP1L1	0.202029536
MRFAP1L1	-0.03860709
MRGBP	0.121737554
MRGPRD	-0.024469925
MRGPRE	0.013353871
MRGPRF	-0.730098568
MRGPRG	0.023028693
MRGPRG-AS1	0.105938891
MRGPRX1	0.000253258
MRGPRX2	0.036955544
MRGPRX2	-0.025267266
MRGPRX3	-0.065343215
MRGPRX4	0.000564367
MRI1	0.914184116
MRI1	0.714072126
MRI1	0.250888474
MRI1	0.00686519
MRM1	-0.113292477
MRM2	0.022782218
MRM3	0.155826629
MRO	0.006391872
MRO	-0.001258407
MROH1	-0.035657803
MROH1	0.00074839
MROH2B	0.011198743
MROH2B	0.001945012
MROH5	0.029113436
MROH5	-0.026898511
MROH5	-0.049795173
MROH5	-0.001253678
MROH6	-0.007716509
MROH6	0.000157504
MROH7	0.064422554
MROH8	0.012875075
MROH8	0.017620812
MROH8	-0.002365356
MROH9	-0.00348551
MRPL1	-0.453339676
MRPL10	-0.531361763
MRPL10	0.000767272
MRPL11	-0.3879582
MRPL11	-0.249838703
MRPL11	-0.228401075
MRPL12	-0.922098692
MRPL13	-0.166522507
MRPL14	-0.186119547
MRPL15	-0.009180284
MRPL16	-0.832066216
MRPL17	-0.026723393
MRPL18	-0.38521555
MRPL18	-0.127593145
MRPL19	-0.242836775
MRPL2	0.004921588
MRPL20	-0.498708736
MRPL20	-0.040999749
MRPL21	-0.946450545
MRPL21	-0.554684704
MRPL22	-2.109513008
MRPL22	-0.008987553
MRPL23	-0.623720899
MRPL23-AS1	0.00766927
MRPL24	-0.925575884
MRPL24	-0.623588396
MRPL28	-0.006036542
MRPL3	-0.028312574
MRPL3	-0.023483705
MRPL30	-0.454601872
MRPL30	-0.086499648
MRPL32	-0.340527381
MRPL33	-0.191961565
MRPL33	-0.070669268
MRPL34	-0.033820305
MRPL35	-0.146019096
MRPL35	-0.058422032
MRPL35	0.036768465
MRPL36	-0.118166947
MRPL37	-0.012838398
MRPL38	-0.819900708
MRPL39	-0.088706502
MRPL39	0.011602991
MRPL4	-0.127440996
MRPL4	-0.024118577
MRPL4	-0.032816021
MRPL40	-0.429868568
MRPL41	-0.004656623
MRPL42	-0.155694448
MRPL42	-0.139264525
MRPL42P5	-0.243016662
MRPL43	-0.062559489
MRPL43	0.029779207
MRPL43	-0.00443318
MRPL44	-0.038920098
MRPL44	-0.070739854
MRPL45	-0.155302314
MRPL45	-0.073289611
MRPL46	-0.181164446
MRPL47	-0.323135373
MRPL47	0.003943067
MRPL48	-1.041322781
MRPL49	-0.142248166
MRPL50	-0.148630293
MRPL51	-0.174690356
MRPL52	0.039145173
MRPL53	-0.464894149
MRPL54	-0.323284012
MRPL55	-0.226808997
MRPL55	-0.122966975
MRPL55	-0.001510046
MRPL57	0.140793765
MRPL57	-0.026119912
MRPL58	-0.033217989
MRPL9	-0.085954247
MRPS10	-0.001671291
MRPS11	-0.508701805
MRPS11	-0.033554703
MRPS12	-0.196309496
MRPS12	-0.060738006
MRPS12	0.002089041
MRPS12	-0.000124777
MRPS14	-0.277171003
MRPS15	-0.565809256
MRPS16	-0.02364577
MRPS17	-0.047825765
MRPS18A	9.50E-05
MRPS18B	-0.118645016
MRPS18B	-0.063135458
MRPS18C	-0.350309403
MRPS18C	0.200839577
MRPS2	-0.174935421
MRPS21	-0.247371314
MRPS21	-0.032036606
MRPS22	-0.637757411
MRPS23	-0.095243499
MRPS24	-0.322875464
MRPS25	0.63086246
MRPS26	-0.189290408
MRPS27	-2.070369192
MRPS27	-0.635087536
MRPS28	-0.112770354
MRPS30	-0.318392503
MRPS31	0.006576433
MRPS31P5	0.060960589
MRPS31P5	0.006445821
MRPS33	-0.557721983
MRPS33	-0.332340862
MRPS34	-0.086020416
MRPS35	-0.206974753
MRPS36	0.016247674
MRPS5	-0.200406825
MRPS6	0.048450777
MRPS7	-0.071252363
MRPS9	-0.056938374
MRRF	-0.052276223
MRRF	-0.008957595
MRRF	0.001616908
MRS2	-0.005043984
MRS2P2	0.000314238
MRTO4	-0.266578881
MRVI1	0.081239782
MRVI1	0.000126972
MRVI1-AS1	-0.010973351
MRVI1-AS1	-0.002704686
MS4A1	-0.273216585
MS4A1	0.206286769
MS4A1	-0.004604134
MS4A10	0.015780254
MS4A12	-0.016680711
MS4A13	-0.074382513
MS4A13	-0.000156309
MS4A14	-0.003906336
MS4A14	-1.34E-05
MS4A15	-0.047137153
MS4A2	0.000175573
MS4A3	0.120985981
MS4A3	0.019635388
MS4A3	-0.011035053
MS4A4A	-0.303388176
MS4A4A	-0.022717126
MS4A4A	0.003697762
MS4A5	0.033515111
MS4A6A	-0.704704177
MS4A6A	-0.52225685
MS4A6A	-0.43440105
MS4A6E	-0.003262834
MS4A7	-0.127783356
MS4A7	-0.05609611
MS4A8	0.030553007
MSANTD2	0.063316624
MSANTD2	-0.002134872
MSANTD3	-0.008307524
MSANTD4	0.021778789
MSC	-0.018084078
MSC-AS1	-0.098016407
MSC-AS1	-0.003072525
MSGN1	0.018540056
MSH2	0.168250812
MSH2	0.000812289
MSH3	0.277075359
MSH3	0.005417731
MSH4	0.003771207
MSH5	0.182142983
MSH5	0.195894855
MSH5	0.030771658
MSH5	0.007225161
MSH5	-0.001085291
MSH6	0.072626505
MSI1	0.016912415
MSI2	0.020314181
MSI2	0.016061783
MSI2	0.008567015
MSL1	0.221591621
MSL2	0.058052044
MSL2	0.045565731
MSL2	0.007530383
MSL3	-0.772328396
MSL3	0.245996835
MSL3	-0.03766297
MSL3	0.02029132
MSL3	-0.000736001
MSL3P1	0.00018992
MSLN	0.077312961
MSMB	-0.108349766
MSMB	-0.063861397
MSMB	-0.071039689
MSMO1	0.085711258
MSMO1	0.121678002
MSMO1	0.006082053
MSMP	0.003352234
MSN	-0.277630965
MSR1	0.062503717
MSR1	0.035151585
MSR1	-5.07E-05
MSRA	4.11E-05
MSRB1	-1.24E-05
MSRB2	-0.002905495
MSRB3	-0.230538184
MSRB3	-0.206884538
MSRB3	-0.000547772
MSS51	-0.092844532
MST1	-0.000168634
MST1R	0.154260092
MSTN	0.004115554
MSTO1	-0.274467792
MSTO2P	-0.012564089
MSX1	0.138658391
MSX2	0.653395431
MSX2P1	0.001879645
MSX2P1	7.76E-05
MT1A	0.320828354
MT1B	-0.001233138
MT1E	0.109938391
MT1E	0.024861008
MT1F	0.631504553
MT1G	0.363799637
MT1H	0.362602962
MT1H	0.129095363
MT1IP	0.03029668
MT1L	-0.002598795
MT1M	0.31308361
MT1X	0.828682268
MT2A	0.251200141
MT3	0.035921632
MT4	0.017017351
MTA1	-0.049926876
MTA2	0.002396311
MTA3	0.015366808
MTAP	0.027248378
MTBP	0.005876326
MTCH1	0.011045745
MTCH2	0.000681676
MTCL1	-0.000719825
MTDH	-0.000158017
MTERF1	0.241928148
MTERF1	0.025080318
MTERF2	-0.051741588
MTERF2	0.005440009
MTERF3	-0.128816037
MTERF3	0.000787466
MTERF4	0.007906162
MTF1	-0.186739687
MTF2	0.051152175
MTFMT	-0.100599409
MTFMT	0.014530001
MTFP1	-0.248654866
MTFP1	-0.225503641
MTFP1	-0.08832617
MTFR1	0.008936575
MTFR1L	-0.000107761
MTFR2	0.134959204
MTFR2	-0.059406581
MTG1	-0.36492886
MTG2	-0.28291854
MTHFD1	-0.00159652
MTHFD1L	0.252453527
MTHFD2	-0.123106455
MTHFR	0.146834709
MTHFS	-0.017155813
MTHFSD	0.029971446
MTIF2	0.02822029
MTIF2	0.0009506
MTIF3	-0.002614732
MTM1	0.326714938
MTMR1	-0.065595457
MTMR1	0.006520719
MTMR10	0.416007634
MTMR10	0.059229391
MTMR10	-0.00279515
MTMR11	-0.093388105
MTMR12	-0.205714223
MTMR14	0.059452189
MTMR14	0.047201267
MTMR14	0.018656466
MTMR2	0.059855157
MTMR2	-0.00017397
MTMR3	0.345177556
MTMR3	0.12710923
MTMR3	0.015835764
MTMR3	-0.00020723
MTMR4	0.00027904
MTMR6	0.014445643
MTMR7	-0.037149584
MTMR8	0.003590173
MTMR8	0.000138039
MTMR9	0.008551446
MTMR9LP	-0.632828068
MTNR1A	-0.019034423
MTNR1B	0.001273594
MTO1	-0.079364283
MTO1	0.043372014
MTOR	0.007213826
MTPAP	0.017432548
MTPAP	0.00249632
MTPN	0.072382459
MTPN	-0.000670261
MTR	0.343024593
MTRF1	0.010497352
MTRF1L	0.464331932
MTRF1L	0.080758958
MTRR	0.240376063
MTRR	-0.038600129
MTRR	0.023558606
MTSS1	0.005588247
MTSS1	0.000387838
MTSS1L	-0.005232146
MTSS1L	-0.000669847
MTTP	0.007833616
MTURN	0.364094881
MTUS1	0.325075667
MTUS1	0.052971186
MTUS1	0.071254719
MTUS1	0.004640684
MTUS2	0.021293219
MTUS2	-0.006378918
MTUS2	-0.00120538
MTX1	-0.383491319
MTX1	-0.179976778
MTX2	0.027618915
MTX2	-0.009209483
MTX2	-9.94E-05
MTX3	0.095900732
MUC1	0.228122003
MUC1	0.149923964
MUC1	0.068934677
MUC12	-0.002575377
MUC12	0.000642095
MUC13	-0.005342501
MUC15	1.082509202
MUC16	0.017171378
MUC17	0.00802959
MUC2	0.009087523
MUC21	-0.019330476
MUC21	0.004491493
MUC21	0.00211923
MUC4	0.145188887
MUC4	0.025176016
MUC4	0.00067804
MUC4	-0.000485032
MUC5B	-0.053120879
MUC5B	0.001462245
MUC6	0.324204232
MUC6	0.017062096
MUC6	-0.006478615
MUC6	0.001743182
MUC7	-0.340606982
MUCL1	-0.001072538
MUL1	0.062691836
MUL1	0.000201907
MUM1	0.010330495
MUM1L1	0.014927551
MURC	0.046428293
MUS81	-0.007779236
MUSK	0.002418802
MUSTN1	0.013881993
MUT	-0.074813658
MUT	0.030136366
MUTYH	0.012430571
MUTYH	-0.000348893
MUTYH	-8.68E-05
MVB12A	-0.357072434
MVB12B	-0.081934031
MVB12B	0.028580276
MVB12B	-0.004336499
MVD	0.000940071
MVK	0.005825406
MVP	0.352331291
MVP	0.013268683
MX1	0.015593302
MX2	-0.385484088
MXD1	0.295942373
MXD3	0.023007051
MXD4	0.070694527
MXI1	0.296015793
MXI1	0.034630825
MXI1	0.000785087
MXI1	0.000474176
MXRA5	-0.01146459
MXRA7	0.54482256
MXRA7	0.060779407
MXRA7	-0.002654371
MXRA8	-0.01513231
MXRA8	0.001678187
MYADM	-0.059307601
MYADM	0.021231795
MYADM	-0.014290614
MYADML	-0.017392032
MYB	0.25308894
MYBBP1A	-0.647488911
MYBL1	-2.04E-07
MYBL2	-0.000713664
MYBPC1	-0.044339134
MYBPC1	0.011220567
MYBPC1	0.002247596
MYBPC1	1.44E-05
MYBPC2	-0.037492603
MYBPC3	0.108562778
MYBPH	-0.009062265
MYBPHL	-0.04827927
MYC	-0.813719131
MYC	-0.344290282
MYCBP	0.213816372
MYCBP2	0.063254781
MYCBPAP	0.015749607
MYCL	0.2974335
MYCL	-0.036915016
MYCL	0.036054462
MYCN	-0.040515918
MYCN	-0.006434041
MYCNOS	0.007451974
MYCT1	-0.413607495
MYCT1	-0.010648487
MYD88	-0.002933669
MYDGF	-0.362513786
MYEF2	0.2915573
MYEOV	0.024935545
MYF5	-0.079418787
MYF5	-0.004684299
MYF6	-0.032152904
MYF6	-0.020695868
MYH1	0.063708793
MYH1	-0.034556918
MYH10	-0.050215567
MYH11	-0.477104398
MYH11	-0.290389071
MYH13	-0.001868098
MYH14	0.30747595
MYH14	0.202969876
MYH15	-0.028163578
MYH16	-0.003691119
MYH16	-0.000811342
MYH2	-0.058463609
MYH3	0.002588676
MYH4	0.06878433
MYH6	-0.016647041
MYH7	0.076069861
MYH7B	0.006132402
MYH8	0.004012662
MYH9	0.016171952
MYH9	0.004441649
MYL1	-0.178174711
MYL1	0.082410518
MYL1	0.011244463
MYL10	-0.00659618
MYL12A	0.894987369
MYL12B	0.160237101
MYL2	-0.0194978
MYL2	-0.000384687
MYL3	0.001592468
MYL4	0.009465669
MYL4	0.002923678
MYL5	-0.154344552
MYL5	-0.023664615
MYL6	0.356867889
MYL6	0.101913744
MYL6B	-0.131042532
MYL7	0.00279851
MYL9	-0.687857297
MYL9	-0.489092138
MYLIP	0.106583662
MYLK	-0.1525243
MYLK	-0.128547964
MYLK2	0.005549167
